"DateTime","Unique buyers","Unique buyers"
"2021-03-07 00:00:00",31,31
"2021-03-08 00:00:00",20,20
"2021-03-09 00:00:00",27,27
"2021-03-10 00:00:00",22,22
"2021-03-11 00:00:00",29,29
"2021-03-12 00:00:00",29,29
"2021-03-13 00:00:00",43,43
"2021-03-14 00:00:00",39,39
"2021-03-15 00:00:00",25,25
"2021-03-16 00:00:00",37,37
"2021-03-17 00:00:00",33,33
"2021-03-18 00:00:00",27,27
"2021-03-19 00:00:00",26,26
"2021-03-20 00:00:00",29,29
"2021-03-21 00:00:00",27,27
"2021-03-22 00:00:00",28,28
"2021-03-23 00:00:00",24,24
"2021-03-24 00:00:00",81,81
"2021-03-25 00:00:00",34,34
"2021-03-26 00:00:00",44,44
"2021-03-27 00:00:00",50,50
"2021-03-28 00:00:00",54,54
"2021-03-29 00:00:00",77,77
"2021-03-30 00:00:00",59,59
"2021-03-31 00:00:00",45,45
"2021-04-01 00:00:00",36,36
"2021-04-02 00:00:00",32,32
"2021-04-03 00:00:00",24,24
"2021-04-04 00:00:00",39,39
"2021-04-05 00:00:00",43,43
"2021-04-06 00:00:00",35,35
"2021-04-07 00:00:00",24,24
"2021-04-08 00:00:00",24,24
"2021-04-09 00:00:00",35,35
"2021-04-10 00:00:00",32,32
"2021-04-11 00:00:00",32,32
"2021-04-12 00:00:00",37,37
"2021-04-13 00:00:00",46,46
"2021-04-14 00:00:00",512,512
"2021-04-15 00:00:00",102,102
"2021-04-16 00:00:00",68,68
"2021-04-17 00:00:00",52,52
"2021-04-18 00:00:00",52,52
"2021-04-19 00:00:00",35,35
"2021-04-20 00:00:00",68,68
"2021-04-21 00:00:00",27,27
"2021-04-22 00:00:00",204,204
"2021-04-23 00:00:00",27,27
"2021-04-24 00:00:00",24,24
"2021-04-25 00:00:00",19,19
"2021-04-26 00:00:00",21,21
"2021-04-27 00:00:00",24,24
"2021-04-28 00:00:00",20,20
"2021-04-29 00:00:00",17,17
"2021-04-30 00:00:00",15,15
"2021-05-01 00:00:00",19,19
"2021-05-02 00:00:00",22,22
"2021-05-03 00:00:00",22,22
"2021-05-04 00:00:00",17,17
"2021-05-05 00:00:00",16,16
"2021-05-06 00:00:00",22,22
"2021-05-07 00:00:00",23,23
"2021-05-08 00:00:00",20,20
"2021-05-09 00:00:00",31,31
"2021-05-10 00:00:00",13,13
"2021-05-11 00:00:00",11,11
"2021-05-12 00:00:00",13,13
"2021-05-13 00:00:00",12,12
"2021-05-14 00:00:00",9,9
"2021-05-15 00:00:00",21,21
"2021-05-16 00:00:00",14,14
"2021-05-17 00:00:00",20,20
"2021-05-18 00:00:00",15,15
"2021-05-19 00:00:00",14,14
"2021-05-20 00:00:00",10,10
"2021-05-21 00:00:00",10,10
"2021-05-22 00:00:00",17,17
"2021-05-23 00:00:00",13,13
"2021-05-24 00:00:00",12,12
"2021-05-25 00:00:00",17,17
"2021-05-26 00:00:00",12,12
"2021-05-27 00:00:00",739,739
"2021-05-28 00:00:00",40,40
"2021-05-29 00:00:00",47,47
"2021-05-30 00:00:00",28,28
"2021-05-31 00:00:00",40,40
"2021-06-01 00:00:00",41,41
"2021-06-02 00:00:00",27,27
"2021-06-03 00:00:00",30,30
"2021-06-04 00:00:00",41,41
"2021-06-05 00:00:00",22,22
"2021-06-06 00:00:00",32,32
"2021-06-07 00:00:00",34,34
"2021-06-08 00:00:00",39,39
"2021-06-09 00:00:00",27,27
"2021-06-10 00:00:00",25,25
"2021-06-11 00:00:00",19,19
"2021-06-12 00:00:00",11,11
"2021-06-13 00:00:00",13,13
"2021-06-14 00:00:00",13,13
"2021-06-15 00:00:00",12,12
"2021-06-16 00:00:00",21,21
"2021-06-17 00:00:00",14,14
"2021-06-18 00:00:00",21,21
"2021-06-19 00:00:00",23,23
"2021-06-20 00:00:00",21,21
"2021-06-21 00:00:00",17,17
"2021-06-22 00:00:00",16,16
"2021-06-23 00:00:00",19,19
"2021-06-24 00:00:00",692,692
"2021-06-25 00:00:00",58,58
"2021-06-26 00:00:00",36,36
"2021-06-27 00:00:00",29,29
"2021-06-28 00:00:00",31,31
"2021-06-29 00:00:00",27,27
"2021-06-30 00:00:00",25,25
"2021-07-01 00:00:00",645,645
"2021-07-02 00:00:00",58,58
"2021-07-03 00:00:00",29,29
"2021-07-04 00:00:00",36,36
"2021-07-05 00:00:00",36,36
"2021-07-06 00:00:00",33,33
"2021-07-07 00:00:00",48,48
"2021-07-08 00:00:00",384,384
"2021-07-09 00:00:00",53,53
"2021-07-10 00:00:00",54,54
"2021-07-11 00:00:00",30,30
"2021-07-12 00:00:00",31,31
"2021-07-13 00:00:00",31,31
"2021-07-14 00:00:00",54,54
"2021-07-15 00:00:00",837,837
"2021-07-16 00:00:00",56,56
"2021-07-17 00:00:00",35,35
"2021-07-18 00:00:00",41,41
"2021-07-19 00:00:00",36,36
"2021-07-20 00:00:00",34,34
"2021-07-21 00:00:00",38,38
"2021-07-22 00:00:00",774,774
"2021-07-23 00:00:00",77,77
"2021-07-24 00:00:00",68,68
"2021-07-25 00:00:00",53,53
"2021-07-26 00:00:00",46,46
"2021-07-27 00:00:00",48,48
"2021-07-28 00:00:00",51,51
"2021-07-29 00:00:00",32,32
"2021-07-30 00:00:00",25,25
"2021-07-31 00:00:00",37,37
"2021-08-01 00:00:00",46,46
"2021-08-02 00:00:00",31,31
"2021-08-03 00:00:00",49,49
"2021-08-04 00:00:00",50,50
"2021-08-05 00:00:00",842,842
"2021-08-06 00:00:00",69,69
"2021-08-07 00:00:00",51,51
"2021-08-08 00:00:00",47,47
"2021-08-09 00:00:00",36,36
"2021-08-10 00:00:00",47,47
"2021-08-11 00:00:00",42,42
"2021-08-12 00:00:00",735,735
"2021-08-13 00:00:00",85,85
"2021-08-14 00:00:00",54,54
"2021-08-15 00:00:00",51,51
"2021-08-16 00:00:00",54,54
"2021-08-17 00:00:00",52,52
"2021-08-18 00:00:00",52,52
"2021-08-19 00:00:00",53,53
"2021-08-20 00:00:00",53,53
"2021-08-21 00:00:00",59,59
"2021-08-22 00:00:00",53,53
"2021-08-23 00:00:00",43,43
"2021-08-24 00:00:00",64,64
"2021-08-25 00:00:00",58,58
"2021-08-26 00:00:00",435,435
"2021-08-27 00:00:00",62,62
"2021-08-28 00:00:00",63,63
"2021-08-29 00:00:00",79,79
"2021-08-30 00:00:00",93,93
"2021-08-31 00:00:00",48,48
"2021-09-01 00:00:00",57,57
"2021-09-02 00:00:00",492,492
"2021-09-03 00:00:00",43,43
"2021-09-04 00:00:00",57,57
"2021-09-05 00:00:00",43,43
"2021-09-06 00:00:00",35,35
"2021-09-07 00:00:00",28,28
"2021-09-08 00:00:00",43,43
"2021-09-09 00:00:00",445,445
"2021-09-10 00:00:00",41,41
"2021-09-11 00:00:00",38,38
"2021-09-12 00:00:00",41,41
"2021-09-13 00:00:00",24,24
"2021-09-14 00:00:00",23,23
"2021-09-15 00:00:00",37,37
"2021-09-16 00:00:00",657,657
"2021-09-17 00:00:00",71,71
"2021-09-18 00:00:00",37,37
"2021-09-19 00:00:00",43,43
"2021-09-20 00:00:00",29,29
"2021-09-21 00:00:00",32,32
"2021-09-22 00:00:00",35,35
"2021-09-23 00:00:00",446,446
"2021-09-24 00:00:00",83,83
"2021-09-25 00:00:00",80,80
"2021-09-26 00:00:00",43,43
"2021-09-27 00:00:00",47,47
"2021-09-28 00:00:00",53,53
"2021-09-29 00:00:00",41,41
"2021-09-30 00:00:00",34,34
"2021-10-01 00:00:00",60,60
"2021-10-02 00:00:00",54,54
"2021-10-03 00:00:00",48,48
"2021-10-04 00:00:00",54,54
"2021-10-05 00:00:00",53,53
"2021-10-06 00:00:00",28,28
"2021-10-07 00:00:00",42,42
"2021-10-08 00:00:00",47,47
"2021-10-09 00:00:00",44,44
"2021-10-10 00:00:00",41,41
"2021-10-11 00:00:00",42,42
"2021-10-12 00:00:00",42,42
"2021-10-13 00:00:00",32,32
"2021-10-14 00:00:00",42,42
"2021-10-15 00:00:00",33,33
"2021-10-16 00:00:00",44,44
"2021-10-17 00:00:00",31,31
"2021-10-18 00:00:00",42,42
"2021-10-19 00:00:00",40,40
"2021-10-20 00:00:00",33,33
"2021-10-21 00:00:00",26,26
"2021-10-22 00:00:00",32,32
"2021-10-23 00:00:00",34,34
"2021-10-24 00:00:00",27,27
"2021-10-25 00:00:00",31,31
"2021-10-26 00:00:00",26,26
"2021-10-27 00:00:00",28,28
"2021-10-28 00:00:00",40,40
"2021-10-29 00:00:00",76,76
"2021-10-30 00:00:00",139,139
"2021-10-31 00:00:00",245,245
"2021-11-01 00:00:00",236,236
"2021-11-02 00:00:00",363,363
"2021-11-03 00:00:00",262,262
"2021-11-04 00:00:00",439,439
"2021-11-05 00:00:00",176,176
"2021-11-06 00:00:00",107,107
"2021-11-07 00:00:00",127,127
"2021-11-08 00:00:00",86,86
"2021-11-09 00:00:00",93,93
"2021-11-10 00:00:00",128,128
"2021-11-11 00:00:00",190,190
"2021-11-12 00:00:00",198,198
"2021-11-13 00:00:00",176,176
"2021-11-14 00:00:00",229,229
"2021-11-15 00:00:00",262,262
"2021-11-16 00:00:00",317,317
"2021-11-17 00:00:00",334,334
"2021-11-18 00:00:00",339,339
"2021-11-19 00:00:00",287,287
"2021-11-20 00:00:00",267,267
"2021-11-21 00:00:00",262,262
"2021-11-22 00:00:00",263,263
"2021-11-23 00:00:00",339,339
"2021-11-24 00:00:00",476,476
"2021-11-25 00:00:00",403,403
"2021-11-26 00:00:00",280,280
"2021-11-27 00:00:00",277,277
"2021-11-28 00:00:00",289,289
"2021-11-29 00:00:00",293,293
"2021-11-30 00:00:00",227,227
"2021-12-01 00:00:00",223,223
"2021-12-02 00:00:00",394,394
"2021-12-03 00:00:00",213,213
"2021-12-04 00:00:00",143,143
"2021-12-05 00:00:00",117,117
"2021-12-06 00:00:00",123,123
"2021-12-07 00:00:00",122,122
"2021-12-08 00:00:00",108,108
"2021-12-09 00:00:00",123,123
"2021-12-10 00:00:00",116,116
"2021-12-11 00:00:00",99,99
"2021-12-12 00:00:00",112,112
"2021-12-13 00:00:00",109,109
"2021-12-14 00:00:00",108,108
"2021-12-15 00:00:00",100,100
"2021-12-16 00:00:00",334,334
"2021-12-17 00:00:00",119,119
"2021-12-18 00:00:00",90,90
"2021-12-19 00:00:00",97,97
"2021-12-20 00:00:00",94,94
"2021-12-21 00:00:00",100,100
"2021-12-22 00:00:00",88,88
"2021-12-23 00:00:00",96,96
"2021-12-24 00:00:00",119,119
"2021-12-25 00:00:00",117,117
"2021-12-26 00:00:00",111,111
"2021-12-27 00:00:00",116,116
"2021-12-28 00:00:00",143,143
"2021-12-29 00:00:00",114,114
"2021-12-30 00:00:00",128,128
"2021-12-31 00:00:00",95,95
"2022-01-01 00:00:00",94,94
"2022-01-02 00:00:00",117,117
"2022-01-03 00:00:00",131,131
"2022-01-04 00:00:00",96,96
"2022-01-05 00:00:00",125,125
"2022-01-06 00:00:00",98,98
"2022-01-07 00:00:00",94,94
"2022-01-08 00:00:00",83,83
"2022-01-09 00:00:00",106,106
"2022-01-10 00:00:00",84,84
"2022-01-11 00:00:00",88,88
"2022-01-12 00:00:00",108,108
"2022-01-13 00:00:00",322,322
"2022-01-14 00:00:00",132,132
"2022-01-15 00:00:00",98,98
"2022-01-16 00:00:00",98,98
"2022-01-17 00:00:00",78,78
"2022-01-18 00:00:00",75,75
"2022-01-19 00:00:00",71,71
"2022-01-20 00:00:00",66,66
"2022-01-21 00:00:00",86,86
"2022-01-22 00:00:00",107,107
"2022-01-23 00:00:00",63,63
"2022-01-24 00:00:00",81,81
"2022-01-25 00:00:00",80,80
"2022-01-26 00:00:00",85,85
"2022-01-27 00:00:00",101,101
"2022-01-28 00:00:00",90,90
"2022-01-29 00:00:00",73,73
"2022-01-30 00:00:00",46,46
"2022-01-31 00:00:00",80,80
"2022-02-01 00:00:00",69,69
"2022-02-02 00:00:00",192,192
"2022-02-03 00:00:00",72,72
"2022-02-04 00:00:00",81,81
"2022-02-05 00:00:00",46,46
"2022-02-06 00:00:00",40,40
"2022-02-07 00:00:00",56,56
"2022-02-08 00:00:00",56,56
"2022-02-09 00:00:00",63,63
"2022-02-10 00:00:00",574,574
"2022-02-11 00:00:00",73,73
"2022-02-12 00:00:00",49,49
"2022-02-13 00:00:00",41,41
"2022-02-14 00:00:00",64,64
"2022-02-15 00:00:00",56,56
"2022-02-16 00:00:00",52,52
"2022-02-17 00:00:00",58,58
"2022-02-18 00:00:00",49,49
"2022-02-19 00:00:00",53,53
"2022-02-20 00:00:00",44,44
"2022-02-21 00:00:00",49,49
"2022-02-22 00:00:00",43,43
"2022-02-23 00:00:00",40,40
"2022-02-24 00:00:00",61,61
"2022-02-25 00:00:00",53,53
"2022-02-26 00:00:00",33,33
"2022-02-27 00:00:00",37,37
"2022-02-28 00:00:00",48,48
"2022-03-01 00:00:00",42,42
"2022-03-02 00:00:00",42,42
"2022-03-03 00:00:00",293,293
"2022-03-04 00:00:00",61,61
"2022-03-05 00:00:00",41,41
"2022-03-06 00:00:00",33,33
"2022-03-07 00:00:00",53,53
"2022-03-08 00:00:00",41,41
"2022-03-09 00:00:00",39,39
"2022-03-10 00:00:00",38,38
"2022-03-11 00:00:00",31,31
"2022-03-12 00:00:00",42,42
"2022-03-13 00:00:00",31,31
"2022-03-14 00:00:00",38,38
"2022-03-15 00:00:00",44,44
"2022-03-16 00:00:00",44,44
"2022-03-17 00:00:00",39,39
"2022-03-18 00:00:00",41,41
"2022-03-19 00:00:00",29,29
"2022-03-20 00:00:00",35,35
"2022-03-21 00:00:00",47,47
"2022-03-22 00:00:00",28,28
"2022-03-23 00:00:00",36,36
"2022-03-24 00:00:00",47,47
"2022-03-25 00:00:00",30,30
"2022-03-26 00:00:00",30,30
"2022-03-27 00:00:00",23,23
"2022-03-28 00:00:00",45,45
"2022-03-29 00:00:00",33,33
"2022-03-30 00:00:00",30,30
"2022-03-31 00:00:00",45,45
"2022-04-01 00:00:00",34,34
"2022-04-02 00:00:00",30,30
"2022-04-03 00:00:00",51,51
"2022-04-04 00:00:00",49,49
"2022-04-05 00:00:00",54,54
"2022-04-06 00:00:00",43,43
"2022-04-07 00:00:00",151,151
"2022-04-08 00:00:00",34,34
"2022-04-09 00:00:00",36,36
"2022-04-10 00:00:00",27,27
"2022-04-11 00:00:00",30,30
"2022-04-12 00:00:00",29,29
"2022-04-13 00:00:00",27,27
"2022-04-14 00:00:00",28,28
"2022-04-15 00:00:00",44,44
"2022-04-16 00:00:00",28,28
"2022-04-17 00:00:00",21,21
"2022-04-18 00:00:00",24,24
"2022-04-19 00:00:00",22,22
"2022-04-19 23:59:59",19,19
"2022-04-20 23:59:59",25,25
"2022-04-21 23:59:59",27,27
"2022-04-22 23:59:59",46,46
"2022-04-23 23:59:59",31,31
"2022-04-24 23:59:59",20,20
"2022-04-25 23:59:59",45,45
"2022-04-26 23:59:59",28,28
"2022-04-27 23:59:59",114,114
"2022-04-28 23:59:59",32,32
"2022-04-29 23:59:59",49,49
"2022-04-30 23:59:59",28,28
"2022-05-01 23:59:59",32,32
"2022-05-04 00:00:00",22,22
"2022-05-05 00:00:00",34,34
"2022-05-06 00:00:00",38,38
"2022-05-07 00:00:00",38,38
"2022-05-08 00:00:00",24,24
"2022-05-09 00:00:00",56,56
"2022-05-10 00:00:00",40,40
"2022-05-11 00:00:00",51,51
"2022-05-12 00:00:00",52,52
"2022-05-13 00:00:00",62,62
"2022-05-14 00:00:00",63,63
"2022-05-15 00:00:00",46,46
"2022-05-16 00:00:00",53,53